Steel    C   Si   Mn   Cr   Mo   Ni   Al   Cu ppmB       Pa       Rc Texp

GC13  1.02 0.29 0.44 0.24 0.06 3.66 0.00 0.15  0.0  1185.15    0.038  553
GC13  1.01 0.29 0.45 0.38 0.06 3.66 0.00 0.15  0.0  1185.15    0.008  601
GC15  0.88 0.44 0.76 0.72 0.88 0.15 0.04 0.19  0.0  1185.15    0.065  671
GC15  0.88 0.43 0.76 0.71 0.44 0.15 0.04 0.19  0.0  1185.15    0.006  704
GC16  1.00 0.44 0.77 0.73 0.93 0.15 0.03 0.17  0.0  1185.15    0.448  661
GC16  1.00 0.44 0.77 0.60 0.92 0.15 0.03 0.17  0.0  1185.15    0.037  711
GC16  1.00 0.43 0.77 0.33 0.46 0.15 0.03 0.17  0.0  1185.15    0.005  732
GC18  0.90 0.20 0.65 0.59 0.89 1.61 0.00 0.00  0.0  1185.15    0.040  610
GC18  0.90 0.20 0.65 0.59 0.57 1.61 0.00 0.00  0.0  1185.15    0.007  649
GC19  1.12 0.20 0.60 0.22 0.73 1.56 0.00 0.00  0.0  1185.15    0.007  658
